0,0.734,0.7348,0.7408,0.7508,0.7584,0.7472,0.7508,0.7564,0.7532,0.762,0.698,0.806
1,0.744,0.7352,0.742,0.742,0.7476,0.7428,0.7488,0.7708,0.7564,0.7584,0.7032,0.8068
2,0.7284,0.7356,0.7492,0.7488,0.75,0.7544,0.7612,0.7556,0.7628,0.7592,0.706,0.8
3,0.7324,0.7472,0.7392,0.7524,0.7436,0.756,0.7484,0.7636,0.7528,0.7596,0.7076,0.8
4,0.7324,0.7456,0.7424,0.7548,0.7508,0.762,0.752,0.7528,0.7496,0.7708,0.6988,0.8012
